"","id","lon","lat","ele","date","sex","age","body","proc"
"138",80,738862.367757707,326440.664915215,218.655411,"2016-03-22","m","juvenil",13.5,4.05
"139",81,738864.809974664,326470.287674565,223.851868,"2016-03-22","m","juvenil",10.49,1.32
"140",82,738871.25355151,326476.16990596,223.411804,"2016-03-22","m","juvenil",12.58,3.39
"141",83,738794.53777876,326594.005084739,246.187592,"2016-04-06","f","old",12.15,0
"142",83,738845.101627544,326579.207324805,233.339218,"2016-04-12","f","old",12.15,0
"143",83,738842.900345921,326577.50529204,238.936127,"2016-04-20","f","old",12.15,0
"144",83,738844.048840372,326580.0810017,236.723572,"2016-05-06","f","old",12.15,0
"145",83,738851.247782148,326575.408560138,236.796753,"2016-05-17","f","old",12.15,0
"146",83,738789.862014581,326603.610005896,245.590698,"2016-04-12","f","old",12.15,0
"147",84,738838.685796467,326581.22239688,240.315475,"2016-03-22","f","old",12.07,0
"148",85,738814.463441171,326587.302778058,245.922394,"2016-03-22","m","juvenil",11.58,2.35
"149",85,738835.148431541,326579.499924125,243.525665,"2016-03-24","m","juvenil",11.58,2.35
"150",86,738812.408293443,326590.608040516,247.417831,"2016-03-22","m","juvenil",13.06,3.99
"151",87,738812.404891639,326590.830435076,247.49559,"2016-03-22","m","juvenil",12.71,4.09
"152",87,738818.844516962,326587.258571982,243.139771,"2016-03-25","m","juvenil",12.71,4.09
"153",87,738817.056272391,326587.676110031,243.496735,"2016-03-30","m","juvenil",12.71,4.09
"154",87,738815.774007125,326588.991174849,241.87233,"2016-04-02","m","juvenil",12.71,4.09
"155",87,738816.573490676,326590.115637441,235.41835,"2016-04-02","m","juvenil",12.71,4.09
"156",87,738815.868645403,326587.657942961,243.592651,"2016-04-03","m","juvenil",12.71,4.09
"157",87,738828.863419029,326587.523066637,245.071426,"2016-04-06","m","juvenil",12.71,4.09
"158",87,738816.381428301,326588.11068013,244.531464,"2016-04-01","m","juvenil",12.71,4.09
"159",88,738802.088483984,326595.45524352,250.003143,"2016-03-22","m","juvenil",10.61,1.19
"160",89,738792.470144606,326602.982551274,250.723038,"2016-03-22","f","juvenil",11.41,0
"161",90,738975.29471379,326508.572154768,219.809158,"2016-03-22","m","juvenil",12.24,3.45
"162",91,739005.453475085,326517.264914541,225.279022,"2016-03-22","m","juvenil",12.52,3.57
"163",91,739002.257508482,326522.332195836,225.732513,"2016-03-24","m","juvenil",12.52,3.57
"164",91,738998.143378142,326519.488549779,227.759674,"2016-03-24","m","juvenil",12.52,3.57
"165",92,739003.956059497,326513.237921101,229.174271,"2016-03-22","f","juvenil",12.12,0
"166",93,739015.108034753,326507.402822289,221.684219,"2016-03-22","m","juvenil",11.7,3.04
"167",94,739025.772041739,326504.340845598,224.857468,"2016-04-07","m","juvenil",12.46,3.66
"168",94,739027.474165078,326504.700614114,218.76886,"2016-03-22","m","juvenil",12.46,3.66
"169",95,739021.112610293,326493.480744362,217.486771,"2016-03-22","m","juvenil",11.71,3.35
"170",96,739020.058076128,326494.465586125,219.17305,"2016-03-22","m","juvenil",13.49,4.25
"171",97,738994.354363843,326519.652919315,220.828308,"2016-03-22","f","juvenil",12.3,0
"172",97,738988.053542625,326519.000230803,224.331009,"2016-03-22","f","juvenil",12.3,0
"173",98,738874.854515642,326444.637621857,212.763092,"2016-03-22","m","juvenil",13.41,3.85
"174",98,738821.947349208,326583.413222563,243.611008,"2016-03-22","m","juvenil",13.41,3.85
"175",98,738874.950870878,326443.193194641,213.48494,"2016-03-22","m","juvenil",13.41,3.85
"176",99,739016.054884913,326494.070541496,217.374695,"2016-03-22","m","juvenil",12.98,3.24
"177",100,739016.308254595,326492.072406461,217.565186,"2016-03-22","m","juvenil",12.86,3.92
"178",101,738913.113571694,326544.990643283,228.924484,"2016-03-22","m","juvenil",12.31,3.71
"179",102,738840.796473407,326579.141449541,239.086517,"2016-03-22","m","juvenil",12.38,3.94
"180",103,738834.262813996,326579.152704224,241.456665,"2016-03-22","m","juvenil",12.93,3.63
"181",103,738832.522831247,326571.562898762,240.822479,"2016-03-30","m","juvenil",12.93,3.63
"182",104,738818.030341977,326582.241069043,246.152924,"2016-03-25","m","juvenil",11.77,2
"183",104,738823.84044233,326580.995270692,240.308685,"2016-03-30","m","juvenil",11.77,2
"184",104,738820.940495019,326581.284577322,241.354813,"2016-03-31","m","juvenil",11.77,2
"185",104,738818.17709448,326582.354537241,244.658081,"2016-03-22","m","juvenil",11.77,2
"186",105,738822.76384336,326583.425713251,241.696152,"2016-03-22","m","juvenil",11.92,3.13
"187",106,738844.825138595,326577.868414426,236.214279,"2016-04-21","m","juvenil",12.7,3.7
"188",106,738856.631154204,326407.98871839,209.411423,"2016-03-22","m","juvenil",12.7,3.7
"189",107,738866.16113693,326420.81401427,210.018188,"2016-03-22","f","juvenil",12.46,0
"190",108,738915.233585625,326513.213246419,223.279663,"2016-03-22","m","juvenil",13.27,3.75
"191",109,738916.754902726,326515.683456026,224.104355,"2016-03-22","m","juvenil",13.52,3.97
"192",110,738999.853251673,326524.186138331,230.00618,"2016-03-23","m","juvenil",13.15,4.11
"193",111,738821.845905169,326585.19124342,239.12384,"2016-03-23","m","juvenil",12.52,4.01
"194",111,738823.422756261,326588.885734913,244.323929,"2016-03-24","m","juvenil",12.52,4.01
"195",112,738812.139213881,326583.930526939,246.716995,"2016-03-29","f","juvenil",13.27,3.9
"196",112,738814.522359388,326588.304688968,245.641281,"2016-03-23","f","juvenil",13.27,3.9
"197",113,738806.015689951,326595.960202643,249.646454,"2016-03-24","m","juvenil",11.03,1.55
"198",114,738785.80787378,326606.551038758,251.257385,"2016-03-23","m","juvenil",12.82,3.18
"199",114,738793.462297656,326601.218151455,252.95549,"2016-03-24","m","juvenil",12.82,3.18
"200",114,738790.514748545,326604.620997476,248.884064,"2016-03-25","m","juvenil",12.82,3.18
"201",114,738793.119477121,326604.21593773,251.110764,"2016-03-24","m","juvenil",12.82,3.18
"202",115,738758.057378061,326620.029664111,247.096466,"2016-03-23","m","juvenil",11.93,2.78
"203",116,738857.702764737,326570.835965128,237.83226,"2016-03-23","m","juvenil",13.3,3.97
"204",117,738888.724805512,326532.827548498,227.053772,"2016-03-23","m","juvenil",12.56,3.74
"205",118,738932.423028116,326520.372351241,222.738678,"2016-03-23","m","juvenil",12.5,2.85
"206",119,738816.512871862,326589.224923783,244.821365,"2016-03-23","m","juvenil",11.17,1.56
"207",120,738779.330884352,326612.569279436,254.296844,"2016-03-23","m","juvenil",13.25,3.6
"208",121,738850.911698653,326398.447221387,210.622864,"2016-03-23","f","juvenil",10.52,0
"209",122,738826.631514843,326587.822590878,241.885437,"2016-03-24","m","juvenil",13.26,3.75
"210",123,738811.121539169,326587.362882578,244.012619,"2016-03-24","f","juvenil",11.72,0
"211",124,738801.986441645,326602.127080691,250.439835,"2016-03-24","m","juvenil",13.26,3.94
"212",125,738792.71493094,326601.540391903,251.103806,"2016-03-24","f","juvenil",11.62,0
"213",126,738835.180756893,326577.387176074,242.579941,"2016-03-24","m","juvenil",13.04,3.51
"214",127,738942.969171175,326515.3063986,224.304626,"2016-03-24","m","juvenil",12.62,3.47
"215",128,739014.98174118,326505.954983037,225.378143,"2016-03-24","m","juvenil",13.15,3.77
"216",129,738841.101983259,326408.752099136,219.004227,"2016-03-24","f","old",11.15,0
"217",130,738853.380393485,326406.937962739,214.762161,"2016-03-24","m","juvenil",12.46,3.41
"218",131,738848.255189427,326407.081981324,213.600449,"2016-04-03","f","intermediate",10.55,0
"219",131,738852.400101981,326407.9239705,213.827316,"2016-03-24","f","intermediate",10.55,0
"220",132,738868.794351427,326447.659114975,222.820267,"2016-03-24","f","juvenil",12.75,0
"221",133,738865.789472762,326449.948812298,219.89537,"2016-03-24","f","juvenil",12.53,0
"222",134,738885.097834929,326507.858008566,229.239975,"2016-03-24","m","juvenil",12.65,3.66
"223",135,738844.971890698,326577.9818833,239.957611,"2016-03-24","f","juvenil",12.45,0
"224",136,738839.303430416,326579.674720995,240.677673,"2016-03-24","m","juvenil",12.6,2.88
"225",137,738808.736080078,326587.993734792,245.090317,"2016-03-24","f","juvenil",11.23,0
"226",137,738809.72082641,326591.567942622,245.765549,"2016-03-25","f","juvenil",11.23,0
"227",137,738802.813856666,326582.008319365,249.815125,"2016-03-31","f","juvenil",11.23,0
"228",137,738805.201018276,326581.266267459,243.017075,"2016-04-06","f","juvenil",11.23,0
"229",137,738812.866173046,326584.94265633,247.688095,"2016-03-31","f","juvenil",11.23,0
"230",138,738801.71565035,326595.56076453,248.166519,"2016-03-24","m","juvenil",12.29,3.1
"231",138,738790.451914469,326594.16504689,248.644257,"2016-04-07","m","juvenil",12.29,3.1
"232",138,738801.104940521,326582.093405754,245.118317,"2016-04-26","m","juvenil",12.29,3.1
"233",138,738793.054947179,326593.871184426,244.145935,"2016-04-06","m","juvenil",12.29,3.1
"234",139,738802.258441738,326598.905765143,249.53476,"2016-03-24","f","juvenil",10.35,0
"235",139,738798.676860606,326600.074443927,248.850739,"2016-03-31","f","juvenil",10.35,0
"236",140,738795.676686569,326592.354152985,247.53183,"2016-03-25","f","juvenil",10.15,0
"237",140,738796.472772292,326593.701007392,246.4505,"2016-04-02","f","juvenil",10.15,0
"238",140,738801.736058732,326594.226397115,249.984573,"2016-04-02","f","juvenil",10.15,0
"239",140,738795.690793632,326601.141009013,248.05806,"2016-03-24","f","juvenil",10.15,0
"240",140,738799.305288001,326592.965764151,248.530838,"2016-04-02","f","juvenil",10.15,0
"241",141,738795.765020146,326601.142144191,247.313644,"2016-03-24","m","juvenil",12.31,3.31
"242",141,738787.700944416,326604.133074824,250.054993,"2016-03-25","m","juvenil",12.31,3.31
"243",141,738786.269127421,326600.663257465,245.193451,"2016-03-25","m","juvenil",12.31,3.31
"244",141,738795.032958435,326600.463608732,250.896194,"2016-04-06","m","juvenil",12.31,3.31
"245",142,738763.447568874,326617.109037256,251.550003,"2016-03-24","f","juvenil",12.07,0
"246",143,738762.486026752,326616.871890801,251.123428,"2016-03-24","m","juvenil",12.14,3.57
"247",143,738749.625038682,326613.116144579,248.688446,"2016-03-31","m","juvenil",12.14,3.57
"248",144,738807.393805254,326583.524272332,246.708405,"2016-04-01","f","juvenil",11.46,0
"249",144,738800.091168798,326594.979802771,245.512375,"2016-03-24","f","juvenil",11.46,0
"250",145,738802.306061615,326595.792241152,248.204407,"2016-03-29","f","juvenil",10.3,0
"251",145,738802.854559931,326593.909834168,246.471619,"2016-03-24","f","juvenil",10.3,0
"252",146,738816.61648295,326597.012139638,242.290329,"2016-03-24","f","old",11.81,0
"253",146,738845.046117509,326577.983019106,238.395706,"2016-03-30","f","old",11.81,0
"254",147,738798.245209249,326584.607804556,246.635712,"2016-04-03","f","old",12.22,0
"255",147,738821.898017815,326586.637943487,240.349731,"2016-04-06","f","old",12.22,0
"256",147,738833.418467856,326585.81318369,242.711548,"2016-04-07","f","old",12.22,0
"257",147,738902.324395807,326551.387608061,224.603912,"2016-03-24","f","old",12.22,0
"258",148,738869.252138332,326480.810649163,225.105133,"2016-03-24","m","juvenil",11.6,2.04
"259",149,738844.00458146,326427.704458243,218.414993,"2016-03-24","f","juvenil",12.2,0
"260",150,738814.7869481,326590.421978915,243.85791,"2016-03-24","f","juvenil",12.41,0
"261",151,738814.548959657,326591.419348167,246.764191,"2016-03-24","f","old",12.76,0
"262",152,738792.706428301,326602.09637835,250.826721,"2016-03-24","m","juvenil",12.15,3.3
"263",153,738987.409166664,326507.756800937,221.504623,"2016-03-24","m","juvenil",12.65,3.17
"264",154,738880.722472886,326502.674759229,222.438995,"2016-03-24","f","juvenil",12.25,0
"265",155,739001.037154075,326505.073876226,222.103363,"2016-03-24","f","juvenil",11.01,0
"266",156,739019.224790029,326514.917899706,222.114182,"2016-03-25","f","juvenil",12.24,0
"267",157,739004.096923854,326518.578799439,221.207489,"2016-03-30","f","juvenil",10.41,0
"268",157,739005.258996352,326520.264962813,224.418198,"2016-04-01","f","juvenil",10.41,0
"269",157,739007.099343587,326521.294184207,226.465057,"2016-04-02","f","juvenil",10.41,0
"270",157,739000.894911319,326519.197056213,223.956146,"2016-03-25","f","juvenil",10.41,0
"271",157,739006.686365828,326519.174610424,219.982254,"2016-04-03","f","juvenil",10.41,0
"272",158,738918.743622346,326540.961599569,230.145691,"2016-03-25","m","juvenil",12.86,3.8
"273",159,738819.895597957,326586.496087757,242.040878,"2016-03-25","m","juvenil",11.84,2.67
"274",160,738808.77799095,326590.107618437,246.011612,"2016-03-25","m","juvenil",11.98,3
"275",160,738829.335998757,326585.750723909,242.746078,"2016-03-30","m","juvenil",11.98,3
"276",161,738810.234220599,326587.126863613,242.822281,"2016-03-31","m","juvenil",11.97,3.26
"277",161,738800.566042893,326588.202444681,244.027863,"2016-04-06","m","juvenil",11.97,3.26
"278",161,738808.018716215,326591.208237857,248.098373,"2016-03-25","m","juvenil",11.97,3.26
"279",162,738807.837947445,326593.318715529,250.474152,"2016-03-25","m","juvenil",12.8,3.6
"280",162,738811.473350647,326593.485545183,247.97583,"2016-04-11","m","juvenil",12.8,3.6
"281",163,738804.598581903,326596.383421101,245.527481,"2016-03-25","m","juvenil",10.8,1.55
"282",163,738815.26972904,326587.982451352,244.386154,"2016-03-31","m","juvenil",10.8,1.55
"283",163,738813.211792912,326586.616292465,242.464218,"2016-03-31","m","juvenil",10.8,1.55
"284",164,738799.092812028,326592.295174785,249.086456,"2016-03-25","m","juvenil",13.3,3.64
"285",164,738800.415285936,326593.205187156,247.557037,"2016-03-30","m","juvenil",13.3,3.64
"286",164,738801.648226553,326595.114840138,244.018036,"2016-03-25","m","juvenil",13.3,3.64
"287",165,738802.744618238,326596.243841869,244.835541,"2016-03-25","f","juvenil",11.59,0
"288",165,738795.416593983,326594.797087742,248.989288,"2016-03-25","f","juvenil",11.59,0
"289",166,738797.674502033,326602.506026577,248.521103,"2016-03-25","f","juvenil",12.42,0
"290",167,738753.53864556,326629.080898536,242.452042,"2016-03-25","m","juvenil",13.18,3.74
"291",168,738836.799067819,326573.519121343,238.791351,"2016-04-07","m","juvenil",13.2,4.05
"292",168,738835.6737554,326574.280466771,238.557053,"2016-03-25","m","juvenil",13.2,4.05
"293",169,738881.300180994,326460.085094487,216.847839,"2016-03-25","m","juvenil",13.31,3.43
"294",170,738927.532525336,326519.741330206,225.163513,"2016-03-25","f","juvenil",12.15,0
"295",171,738942.408958606,326527.643603036,227.681152,"2016-03-25","m","old",12.41,3.04
"296",172,738980.51130054,326516.99384451,222.591629,"2016-03-25","f","old",10.57,0
"297",173,738900.199735484,326544.681678428,226.395721,"2016-03-25","m","juvenil",12.23,3.56
"298",174,738845.715860341,326577.882044147,235.501236,"2016-03-25","f","old",12.1,0
"299",174,738844.732195087,326579.090448515,238.155838,"2016-03-29","f","old",12.1,0
"300",175,738840.003798626,326577.572194611,236.44751,"2016-03-25","m","juvenil",12.26,3.18
"301",176,738814.709319557,326590.643238053,247.734772,"2016-03-25","m","juvenil",11.96,2.59
"302",177,738813.746074051,326590.517280408,248.760727,"2016-03-25","m","juvenil",11.34,1.2
"303",178,738785.770537244,326594.42712879,248.649292,"2016-03-25","m","juvenil",12.33,3.41
"304",178,738793.080455158,326592.203225132,246.588928,"2016-03-29","m","juvenil",12.33,3.41
"305",179,738834.398288262,326575.15073834,237.263535,"2016-03-25","f","juvenil",11.62,0
"306",180,738921.028747895,326522.644751451,221.209915,"2016-03-25","m","juvenil",11.81,3.05
"307",181,738975.037202675,326515.686499999,222.263428,"2016-03-25","f","juvenil",11.8,0
"308",182,739019.8516555,326498.244013775,219.907806,"2016-03-25","m","old",10.69,1.08
"309",183,739012.87871864,326512.373694181,222.983765,"2016-03-25","f","juvenil",12.27,0
"310",184,738840.611224659,326576.691702476,239.524216,"2016-03-25","f","juvenil",12.19,0
"311",185,738808.590418564,326592.662885204,246.116882,"2016-03-25","m","juvenil",12.12,3.02
"312",185,738811.195153869,326592.257833596,245.92485,"2016-03-29","m","juvenil",12.12,3.02
"313",185,738811.782775827,326587.817890085,245.740143,"2016-04-01","m","juvenil",12.12,3.02
"314",185,738812.404891639,326590.830435076,244.493011,"2016-04-02","m","juvenil",12.12,3.02
"315",185,738809.771851931,326588.232024237,247.093048,"2016-04-03","m","juvenil",12.12,3.02
"316",185,738810.68237095,326591.805096877,244.681915,"2016-03-31","m","juvenil",12.12,3.02
"317",186,738801.184159431,326596.331198779,248.031601,"2016-03-29","f","juvenil",12.02,0
"318",186,738794.128130717,326591.663130793,245.280777,"2016-04-06","f","juvenil",12.02,0
"319",186,738802.42900409,326597.462470949,246.675323,"2016-04-07","f","juvenil",12.02,0
"320",186,738801.428948164,326594.889039817,247.53215,"2016-03-25","f","juvenil",12.02,0
"321",187,738798.635547792,326593.066744475,247.410263,"2016-03-25","f","juvenil",10.91,0
"322",188,738767.431412991,326623.62089452,245.937592,"2016-03-25","m","juvenil",12.25,2.78
"323",189,738755.335368979,326613.537102476,244.967957,"2016-03-25","m","juvenil",10.34,1.19
"324",190,738928.381387394,326517.641088813,222.047623,"2016-03-25","f","old",12.33,0
"325",191,738913.614819444,326531.651523363,225.253616,"2016-03-25","f","juvenil",12.47,0
"326",192,738940.139286394,326520.712991004,218.85936,"2016-03-25","f","juvenil",12.09,0
"327",193,738939.38679107,326521.368804049,218.882339,"2016-03-25","m","juvenil",12.26,3.01
"328",194,739003.213783099,326513.226542743,222.308533,"2016-03-29","m","juvenil",12.41,3.48
"329",194,739000.449214833,326499.837368678,220.4151,"2016-03-29","m","juvenil",12.41,3.48
"330",195,738941.761351843,326526.299003106,224.2547,"2016-03-29","m","juvenil",13.06,3.63
"331",196,738941.46955202,326525.960863316,226.590302,"2016-03-29","f","old",11.45,0
"332",197,738929.2819107,326531.557793301,225.485077,"2016-03-29","m","juvenil",13.78,3.97
"333",198,738912.605279307,326524.851442956,222.464691,"2016-03-29","m","juvenil",13.55,3.92
"334",199,738914.131005603,326531.881874611,225.398132,"2016-03-29","m","juvenil",12.31,3.31
